Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
DXB-100901,2024-02-10,Mirdif,apartment,2 BR,241.6,"AED 3,994,129",2.0,1,Sale,Broker
DXB-100448,2025-12-29,International City,APARTMENT,1 BR,131.5,1390376.0,1.0,3,Sale,DLD
DXB-101273,2024-02-21,Jumeirah Lake Towers,Villa,3 BR,110.5,3009841.0,3.0,0,Mortgage,Broker
DXB-101323,2025-03-10,Business Bay,Townhouse,2 BR,42.3,724518.0,2.0,0,Sale,Broker
DXB-100303,2024-02-22,Jumeirah Lake Towers,Apartment ,3 BR,201.0,3057029.0,3.0,0,Mortgage,DLD
DXB-101302,2023-12-02,jvc,Townhouse,3 BR,152.9,1206770.0,3.0,1,Sale,DLD
DXB-101424,2025-08-13,Jumeirah Lake Towers,Apartment,3 BR,90.1,1693802.0,3.0,0,Mortgage,DLD
DXB-100940,2026-07-15,Dubai Silicon Oasis,Apartment,2 BR,56.5,618003.0,2.0,2,Mortgage,DLD
DXB-100067,14-Mar-2025,Arabian Ranches,Apartment,2 BR,,2963842.0,2.0,0,Sale, Broker 
DXB-100019,2025-12-07,Jumeirah,Villa,4 BR,93.5,1799034.0,4.0,0,Mortgage,DLD
DXB-100324,2023-04-25,Palm Jumeirah,town house,3 BR,271.6,11213425.0,3.0,0,Sale,Broker
DXB-101392,2026-04-10,Dubai Marina,Apartment,Studio,86.2,2185653.0,0.0,0, Mortgage ,DLD
DXB-100054,28/12/2023,Jumeirah,villa,5 BR,263.0,5620233.0,5.0,1,Sale,DLD
DXB-100963,07-13-2023,Dubai Hills Estate,Apartment,1 BR,51.8,1396398.0,1.0,3,Sale,DLD
DXB-100931,2023-11-27,Downtown Dubai ,Apartment,Studio,42.8,1281204.0,0.0,1,Sale,Developer
DXB-101428,2024-04-13,,Townhouse,2 BR,132.5,4562591.0,2.0,1,Sale,Broker
DXB-100150,2024-01-23,Arabian Ranches,Townhouse,3 BR,82.5,2473625.0,3.0,3,Sale,Developer
DXB-101263,12-12-2024,Jumeirah,Hotel Apartment,Studio,128.5,,0.0,3,Sale,Broker
DXB-101121,2023-06-13,Mirdif,Apartment,Studio,150.6,1867394.0,0.0,2,Sale,Broker
DXB-101352,2023-02-08,Dubai Silicon Oasis,Apartment,1 BR,278.9,5213151.0,1.0,2,Sale,DLD
DXB-101130,2025-08-06,dubai marina,Hotel Apartment,1 BR,77.8,1264775.0,1.0,0,Sale,DLD
DXB-100743,2024-09-19,Palm Jumeirah,Apartment,3 BR,61.8,3061362.0,3.0,3,Sale,Developer
DXB-100749,2024-01-31,Bur Dubai,Townhouse,3 BR,118.5,1499998.0,3.0,1,Sale,DLD
DXB-100755,2024-01-02,JLT,Apartment ,1 BR,466.2,9053885.0,1.0,3,Sale,DLD
DXB-101048,2025-01-06,Dubai Hills Estate,Penthouse,2 BR,95.5,2715629.0,2.0,0,Sale,DLD
DXB-100811,2024-09-14,Palm Jumeirah,Apartment,3 BR,512.8,"AED 20,996,670",3.0,0,Sale,Broker
DXB-100661,2026-07-12,Al Barsha,Penthouse,2 BR,89.4,2204096.0,2.0,3,Sale,DLD
DXB-101391,2025-02-19,Deira,Townhouse,3 BR,65.8,426331.0,3.0,1,Sale,DLD
DXB-101106,2024-05-18,downtown dubai,apartment,1 BR,99.9,1942539.0,1.0,1,Mortgage,DLD
DXB-100255,2023-09-07,Jumeirah Village Circle,Townhouse,3 BR,90.3,1266305.0,3.0,2,Sale,DLD
DXB-100934,2025-08-17,Jumeirah Village Circle,town house,3 BR,274.6,5884674.0,3.0,3,Sale,Broker
DXB-100869,2025-11-18,Arabian Ranches,APT,1 BR,97.4,2623638.0,1.0,3,Sale,DLD
DXB-101405,2024-04-20,Bur Dubai,Apartment ,Studio,111.7,1355362.0,0.0,1,Sale,DLD
DXB-100892,2024-04-22,Palm Jumeirah,Apartment,3 BR,95.5,4353426.0,3.0,1,Sale,DLD
DXB-100873,2023-08-29,Al Barsha,Apartment,Studio,69.6,"AED 1,165,467",0.0,2,Mortgage,DLD
DXB-100613,2025-05-31,Downtown Dubai,Hotel Apartment,Studio,265.9,9822433.0,0.0,0,Mortgage,DLD
DXB-101100,2026-08-18,Downtown Dubai,Apartment,1 BR,152.5,4431800.0,1.0,0,Mortgage,DLD
DXB-100388,2025-12-26,JLT,Apartment,1 BR,92.6,1455978.0,1.0,2,Sale,Developer
DXB-100936,2025-06-13,Al Barsha,Hotel Apartment,1 BR,149.8,3788444.0,1.0,2,Sale,DLD
DXB-100406,2024-07-19,Dubai Hills Estate,Apartment,1 BR,44.9,1201156.0,1.0,3,Mortgage,Developer
DXB-100794,2025-07-01,Bur Dubai,Apartment,3 BR,155.7,1774599.0,3.0,3,Sale,DLD
DXB-100715,2026-05-12,JLT,Apartment,Studio,233.2,4409848.0,0.0,1,Mortgage,DLD
DXB-101134,2025-09-30,Mirdif,Hotel Apartment,2 BR,105.5,1028905.0,2.0,0,Sale,DLD
DXB-101023,2026-07-18,JLT,Apartment,3 BR,72.4,733434.0,3.0,1,Sale,DLD
DXB-101055,2023-08-03,Dubai Hills Estate,Villa,5 BR,212.3,4470493.0,5.0,2,Sale,DLD
DXB-101332,2024-02-13,Deira,Apartment,3 BR,84.5,1021404.0,3.0,1,Sale,DLD
DXB-100246,2026-07-15,Jumeirah,Villa,6 BR,135.5,2851445.0,6.0,3,Sale,DLD
DXB-100145,2026-05-14,Dubai Silicon Oasis,Apartment,1 BR,55.0,627777.0,1.0,2,Mortgage,DLD
DXB-101417,2025-05-27,jvc,Apartment,Studio,98.5,1731825.0,0.0,1,Sale,DLD
DXB-101152,2025-04-23,Bur Dubai,Apartment,Studio,108.8,1384292.0,0.0,0,Sale,DLD
DXB-101395,2026-08-01,Al Barsha,Apartment,3 BR,150.3,2196732.0,3.0,0,Sale,DLD
DXB-100622,2023-07-11,Jumeirah Lake Towers,Hotel Apartment,1 BR,95.7,1944712.0,1.0,1,Sale,DLD
DXB-101491,2026-06-07,Jumeirah Village Circle,Townhouse,3 BR,63.3,639344.0,3.0,3,Sale,Broker
DXB-100460,2023-04-13,Palm Jumeirah,Villa,4 BR,61.8,1822794.0,4.0,1,Sale,Developer
DXB-100486,2025-05-09,Dubai Hills Estate,Apartment,3 BR,216.1,6528319.0,3.0,0,Sale,DLD
DXB-101478,2024-06-16,,Apartment,Studio,102.1,1313240.0,0.0,3,Mortgage,Broker
DXB-100090,2024-10-31,Dubai Hills Estate,Apartment,2 BR,72.3,1789800.0,2.0,1,Mortgage,DLD
DXB-101229,2024-08-26,dubai marina,apartment,1 BR,147.4,3097326.0,1.0,3,Sale,DLD
DXB-100492,2025-09-13,Dubai Hills Estate,Villa ,6 BR,135.2,4838468.0,6.0,2,Sale,DLD
DXB-100170,2023-01-08,International City,Apartment,Studio,196.2,2213049.0,0.0,0,Sale,DLD
DXB-100056,2025-08-26,Deira,Apartment,Studio,235.3,2532604.0,0.0,1,Mortgage,DLD
DXB-100404,2023-09-14,Dubai Hills Estate,Hotel Apartment,Studio,143.8,2813444.0,0.0,2,Sale, Developer 
DXB-101265,2025-03-22,Mirdif,Townhouse,3 BR,35.8,412654.0,3.0,0,Sale,Developer
DXB-100599,2023-10-01,International City,Villa ,4 BR,225.6,3372411.0,4.0,3,Mortgage,DLD
DXB-101015,27/08/2023,Jumeirah Village Circle,Apartment,2 BR,106.6,1981565.0,2.0,2,Sale,DLD
DXB-100097,2023-03-30,jlt,Apartment,Studio,104.1,2414399.0,0.0,0,Sale,DLD
DXB-100826,2023-12-29,Dubai Hills Estate,Villa,5 BR,41.2,1220172.0,5.0,1,Sale,Broker
DXB-101140,2023-01-21,Arabian Ranches,APT,3 BR,239.5,5976595.0,3.0,1,Sale,Broker
DXB-101225,2025-01-17,Jumeirah Village Circle,Penthouse,2 BR,196.1,3723742.0,2.0,0,Sale,DLD
DXB-100479,2024-11-08,Jumeirah,Apartment,2 BR,118.1,3241671.0,2.0,3,Sale,DLD
DXB-100323,2025-06-14,International City,Apartment,3 BR,77.0,794356.0,3.0,0,Sale,Broker
DXB-101217,10-26-2023,Dubai Hills Estate,Villa,5 BR,88.4,2713306.0,5.0,0,Mortgage,DLD
DXB-101357,2024-08-09,Business Bay,Apartment,1 BR,86.2,2286904.0,1.0,2,Mortgage,DLD
DXB-100098,2023-11-28,jvc,Apartment,3 BR,150.6,2267790.0,3.0,1,Sale,Developer
DXB-101199,2023-07-03,Business Bay,town house,3 BR,133.3,889496.0,3.0,0,Sale,DLD
DXB-100424,2023-12-26,International City,Villa,4 BR,82.4,"AED 787,145",4.0,1,Sale,Broker
DXB-100296,2025-01-28,Business Bay,Hotel Apartment,1 BR,49.5,1016260.0,1.0,1,Sale,Broker
DXB-100737,10-30-2023,Al Barsha,APARTMENT,3 BR,143.8,2752606.0,3.0,3,Sale,DLD
DXB-101435,2025-02-18,Bur Dubai,Hotel Apartment,Studio,102.0,1503670.0,0.0,3,Sale,Broker
DXB-100902,2023-12-30,Al Barsha,Apartment,2 BR,128.4,1528779.0,2.0,1,Sale,DLD
DXB-100601,2024-02-01,International City,Townhouse,3 BR,142.5,1856756.0,3.0,1,Sale,Broker
DXB-100999,2025-04-16,Al Barsha,Apartment,Studio,133.4,1574058.0,0.0,1,Sale,Broker
DXB-101372,2025-03-06,Business Bay,Apartment,2 BR,110.0,2062259.0,2.0,1,Sale,DLD
DXB-100395,2023-02-04,Jumeirah,Apartment,1 BR,75.9,2526576.0,1.0,1,Sale,DLD
DXB-100426,2024-05-12,Al Barsha,Apartment,1 BR,120.4,1841599.0,1.0,0,Sale,DLD
DXB-101369,2023-02-28,Al Barsha,Apartment,2 BR,73.9,1406997.0,2.0,2,Sale,DLD
DXB-101038,2025-10-29,Jumeirah Lake Towers,APARTMENT,3 BR,124.0,2063377.0,3.0,2,Sale,DLD
DXB-100252,2024-02-20,Jumeirah village circle,Apartment,3 BR,51.8,598370.0,3.0,1,Mortgage,DLD
DXB-100238,2023-05-23,Bur Dubai,Apartment,1 BR,160.6,"AED 1,746,502",1.0,3,Sale,DLD
DXB-101144,2026-06-10,,Apartment,2 BR,84.4,2075432.0,2.0,2,Mortgage,Broker
DXB-100844,2023-09-03,Bur Dubai,Apartment,1 BR,141.6,1529156.0,1.0,3,Sale,DLD
DXB-101309,2025-12-15,International City,Hotel Apartment,1 BR,61.8,757159.0,1.0,2,Sale,DLD
DXB-100845,2024-05-15,Al Barsha,Penthouse,3 BR,105.7,2057325.0,3.0,3,Mortgage,DLD
DXB-100554,2024-06-09,Palm Jumeirah,Apartment,Studio,127.2,4405274.0,0.0,3,Sale,Broker
DXB-101220,02-06-2023,downtown dubai,Apartment,3 BR,69.3,2224024.0,3.0,3,Sale,Broker
DXB-100545,2024-10-24,International City,Apartment,1 BR,205.6,"AED 2,608,806",1.0,0,Sale,Broker
DXB-100250,19-Jul-2024,Dubai Hills Estate,Villa,3 BR,150.0,3540567.0,3.0,2, Mortgage ,DLD
DXB-100739,2023-07-25,Deira,APT,3 BR,150.2,,3.0,3,Sale,DLD
DXB-100964,2025-02-21,Jumeirah Village Circle,Hotel Apartment,Studio,294.4,5776125.0,0.0,3,Sale,DLD
DXB-100198,2023-10-29,Mirdif,Apartment,1 BR,76.1,600352.0,1.0,0,Sale,DLD
DXB-100897,2024-04-03,Dubai-Marina,APARTMENT,1 BR,64.6,1594354.0,1.0,2,Sale,DLD
DXB-101345,2024-09-01,Al Barsha,Villa,3 BR,89.3,2208686.0,3.0,2,Mortgage,DLD
DXB-101342,2023-04-28,Al Barsha,Apartment,2 BR,88.9,1554462.0,2.0,2,Mortgage,DLD
DXB-101314,10/10/2023,Jumeirah,Apartment,2 BR,144.8,2279634.0,2.0,0,Mortgage,Broker
DXB-100989,2025-07-25,Al Barsha,Townhouse,3 BR,60.0,975094.0,3.0,0,Sale,Developer
DXB-101040,2025-11-11,JLT,apartment,1 BR,,,1.0,0,Sale,Developer
DXB-101182,2026-06-29,Downtown Dubai,Apartment,1 BR,78.7,1981223.0,1.0,0,Sale,DLD
DXB-100243,2023-07-19,Al Barsha,Apartment,1 BR,176.7,3135954.0,1.0,2,Sale,DLD
DXB-100066,2026-06-08,Deira,Villa,5 BR,91.5,1077175.0,5.0,0,Sale,DLD
DXB-101456,2023-01-29,Dubai Silicon Oasis,Apartment,Studio,264.6,3227922.0,0.0,2,Sale,DLD
DXB-100933,2026-05-20,Arabian Ranches,Townhouse,3 BR,138.3,2705343.0,3.0,3,Mortgage,DLD
DXB-100359,2026-05-16,Al Barsha,VILLA,6 BR,83.8,1847304.0,6.0,1,Sale,DLD
DXB-100095,2024-04-02,Jumeirah,Villa,3 BR,69.2,1652383.0,3.0,1,Sale,Broker
DXB-101481,2025-04-29,Jumeirah Lake Towers,Apartment,3 BR,100.4,2148047.0,3.0,0,Mortgage,DLD
DXB-101495,2023-02-14,International City,Villa,3 BR,99.1,1295024.0,3.0,1,Sale,DLD
DXB-100521,2024-07-26,Jumeirah Lake Towers ,Apartment,1 BR,245.7,5947576.0,1.0,2,Sale,DLD
DXB-100974,2024-12-09,Downtown Dubai,Apartment,Studio,61.8,1737476.0,0.0,2,Sale,DLD
DXB-100665,2025-05-19,Palm Jumeirah,Villa ,3 BR,41.4,1177338.0,3.0,0,Mortgage,DLD
DXB-100361,2025-05-21,Jumeirah,Apartment,3 BR,79.8,2584720.0,3.0,3,Sale,Broker
DXB-100484,2026-03-25,Palm Jumeirah,Apartment,Studio,184.8,5910666.0,0.0,1,Sale,Broker
DXB-101175,2026-02-11,Dubai Hills Estate,Townhouse,2 BR,246.6,6652934.0,2.0,2,Sale,Developer
DXB-101280,2025-04-17,Al Barsha,APT,Studio,102.2,2719522.0,0.0,2,Mortgage,DLD
DXB-100311,2024-10-18,Palm Jumeirah,Apartment,Studio,143.6,4433967.0,0.0,3,Sale,Broker
DXB-101328,2024-01-24,Dubai Marina,APT,Studio,203.5,5227111.0,0.0,0,Mortgage, DLD 
DXB-100842,2023-12-05,Dubai Silicon Oasis,Apartment,2 BR,65.7,458543.0,2.0,0,Sale,DLD
DXB-100413,2024-06-05,Downtown Dubai,Penthouse,3 BR,126.6,5844099.0,3.0,0,Mortgage,Developer
DXB-101157,2024-11-28,Jumeirah Lake Towers,Apartment,3 BR,384.6,7388463.0,3.0,2,Sale,DLD
DXB-100031,2023-06-05,Jumeirah Lake Towers,Hotel Apartment,Studio,111.7,2842145.0,0.0,3,Sale,DLD
DXB-100765,2024-11-14,Palm Jumeirah,Apartment,3 BR,61.3,1688199.0,3.0,0,Sale,DLD
DXB-100458,2026-02-01,Deira,Townhouse,4 BR,42.5,330596.0,4.0,0,Sale,Developer
DXB-101185,2023-09-15,Dubai Silicon Oasis,Townhouse,3 BR,74.6,1023170.0,3.0,1,Sale,Developer
DXB-100339,2023-05-03,Bur Dubai,Hotel Apartment,2 BR,5000.0,45000000,2.0,3,Mortgage,DLD
DXB-100286,2024-12-23,Downtown Dubai,Apartment,2 BR,190.8,5529322.0,2.0,3,Sale,DLD
DXB-101272,2026-03-28,Bur Dubai,Apartment,1 BR,95.4,1233926.0,1.0,2,Mortgage,DLD
DXB-100413,2024-06-05,Downtown Dubai,Penthouse,3 BR,126.6,5844099.0,3.0,0,Mortgage,Developer
DXB-100949,2026-03-02,Jumeirah Village Circle ,Apartment,Studio,131.4,1536494.0,0.0,1,Mortgage,DLD
DXB-100139,2025-05-20,Al Barsha,Apartment,3 BR,46.3,808447.0,3.0,0,Sale,Broker
DXB-100848,2025-06-20,Jumeirah,Apartment,1 BR,39.7,1096200.0,1.0,2,Sale,DLD
DXB-101025,2026-03-02,JVC,Apartment,Studio,77.8,1262765.0,0.0,0, Sale ,Broker
DXB-101231,2023-03-20,Bur Dubai,villa,3 BR,97.1,1709169.0,3.0,3,Mortgage,DLD
DXB-101138,2023-05-06,,Apartment,Studio,100.8,1127809.0,0.0,3,Sale,Broker
DXB-100900,2023-09-11,Al Barsha,Apartment,3 BR,71.8,1653889.0,3.0,0,Mortgage,Broker
DXB-100731,2026-05-04,Deira,Apartment,1 BR,100.2,907047.0,1.0,1,Sale,DLD
DXB-100264,2026-05-22,Al Barsha,Hotel Apartment,1 BR,98.1,1676070.0,1.0,0,Mortgage,DLD
DXB-100274,2025-04-25,Business Bay,Villa,4 BR,131.1,2848865.0,4.0,1,Sale,Broker
DXB-101094,2023-01-19,Mirdif,villa,6 BR,155.9,2449563.0,6.0,0,Sale,DLD
DXB-100444,2025-10-20,Bur Dubai,Apartment,Studio,94.3,1321133.0,0.0,1,Sale,Developer
DXB-100039,2024-05-16,Jumeirah Village Circle,Villa,6 BR,108.1,2524530.0,6.0,0,Mortgage,Broker
DXB-101122,2026-05-25,Mirdif,Townhouse,2 BR,135.2,1915301.0,2.0,3,Sale,DLD
DXB-101264,2025-02-20,Dubai Silicon Oasis,Villa,4 BR,44.6,"AED 598,740",4.0,3,Sale,Broker
DXB-100021,2024-10-20,Downtown Dubai,Apartment,2 BR,34.1,1091684.0,2.0,0,Sale,DLD
DXB-100705,2024-09-16,Al Barsha,Villa,4 BR,125.3,1995090.0,4.0,3,Sale,DLD
DXB-100517,2025-09-26,Bur Dubai,TOWNHOUSE,3 BR,46.1,759848.0,3.0,2,Mortgage,DLD
DXB-101173,2023-07-01,Dubai Hills Estate,Townhouse,3 BR,29.1,702360.0,3.0,0,Sale,Developer
DXB-100354,2024-02-25,Mirdif,Apartment ,Studio,198.4,2578921.0,0.0,0,Sale,DLD
DXB-100297,2024-11-13,Bur Dubai,Townhouse,2 BR,85.9,1060914.0,2.0,2,Sale,Developer
DXB-101076,2023-09-01,Mirdif,Apartment ,2 BR,208.8,2994049.0,2.0,1,Mortgage,DLD
DXB-100839,2023-01-17,Mirdif,Apartment,1 BR,138.5,1517048.0,1.0,3,Mortgage,DLD
DXB-101222,2025-12-11,Deira,Penthouse,4 BR,80.8,1221191.0,4.0,1,Sale,DLD
DXB-100924,2023-02-16,International City,Apartment,1 BR,110.6,1079181.0,1.0,1,Sale,Broker
DXB-100122,2025-05-25,Al Barsha,Apartment ,3 BR,58.8,1339201.0,3.0,2,Sale,DLD
DXB-101227,2024-09-28,International City,Apartment,Studio,52.9,573315.0,0.0,3,Sale,DLD
DXB-101091,2024-01-02,Dubai Marina,Villa,5 BR,67.5,1676536.0,5.0,3,Sale,Broker
DXB-101247,2025-01-15,Jumeirah Village Circle,Apartment,Studio,213.3,2596839.0,0.0,1,Mortgage,DLD
DXB-101151,2026-08-17,Al Barsha,Penthouse,4 BR,193.3,3644052.0,,1,Sale,DLD
DXB-101163,2026-07-07,Business Bay,Apartment,1 BR,148.8,2935221.0,1.0,2,Sale,DLD
DXB-100417,2026-01-27,Bur Dubai,TOWNHOUSE,2 BR,113.9,1346244.0,2.0,0,Mortgage,DLD
DXB-100966,2025-06-05,Jumeirah,Hotel Apartment,Studio,131.2,4631549.0,0.0,0,Sale,DLD
DXB-101242,05-Oct-2024,Deira,Apartment,3 BR,83.0,847741.0,3.0,1,Mortgage,Developer
DXB-100157,2024-07-19,Mirdif,Villa,5 BR,217.2,3923842.0,5.0,1,Sale,Developer
DXB-101118,2024-08-27,Business Bay,Apartment,3 BR,104.1,2069741.0,3.0,0,Mortgage,DLD
DXB-101279,2026-01-28,Deira,villa,3 BR,149.1,2198151.0,3.0,0,Sale,Broker
DXB-101063,2023-10-24,Al Barsha,Villa,3 BR,191.8,3036627.0,3.0,0,Sale, DLD 
DXB-101154,2024-11-03,Business Bay,Apartment,Studio,,1059417.0,0.0,2,Sale,DLD
DXB-101491,2026-06-07,Jumeirah Village Circle,Townhouse,3 BR,63.3,639344.0,3.0,3,Sale,Broker
DXB-100189,2026-08-06,Deira,Apartment,2 BR,160.5,1909517.0,2.0,3,Sale,Broker
DXB-100589,2026-03-25,Bur Dubai,Apartment,2 BR,92.6,1019903.0,2.0,1,Sale,Broker
DXB-100760,2025-09-13,Jumeirah village circle,villa,6 BR,53.1,979568.0,6.0,2,Mortgage,DLD
DXB-101062,2023-05-28,International City,Apartment,3 BR,75.7,815458.0,3.0,1,Sale,DLD
DXB-100242,2025-03-22,Bur Dubai,apartment,1 BR,41.7,678959.0,1.0,3,Mortgage,Broker
DXB-100884,2025-10-09,Jumeirah Village Circle,Apartment,Studio,121.6,2274875.0,0.0,1,Mortgage,DLD
DXB-101377,2024-02-29,Business Bay,Penthouse,2 BR,131.6,5417204.0,2.0,2,Mortgage,DLD
DXB-100620,2024-11-26,Mirdif,Townhouse,4 BR,43.1,479363.0,4.0,2,Sale,DLD
DXB-100650,2024-02-26,Downtown Dubai,Apartment,Studio,106.3,2802046.0,0.0,0,Sale,DLD
DXB-100503,2025-02-14,Business Bay,Apartment,2 BR,76.8,"AED 1,691,816",2.0,3,Mortgage,DLD
DXB-100922,2026-06-20,,Villa,3 BR,39.3,891050.0,3.0,3,Sale,DLD
DXB-100159,2023-05-10,Bur Dubai,Townhouse,3 BR,184.1,2508059.0,3.0,3,Sale,DLD
DXB-100882,2026-04-27,Dubai Silicon Oasis,Hotel Apartment,1 BR,0.0,1304611.0,1.0,1,Sale,DLD
DXB-100537,2024-01-16,downtown dubai,Apartment,2 BR,47.0,1252913.0,2.0,2,Mortgage,DLD
DXB-100240,2024-09-25,Business Bay,Townhouse,2 BR,112.4,2535554.0,,3,Sale,Developer
DXB-100013,2025-02-05,Jumeirah,Townhouse,4 BR,265.1,7758523.0,,1,Sale,DLD
DXB-100475,2023-07-24,Business Bay,APARTMENT,3 BR,144.2,2602125.0,3.0,0,Mortgage,DLD
DXB-101447,2023-07-31,Jumeirah Village Circle,Apartment,3 BR,320.4,5771525.0,3.0,0,Sale,DLD
DXB-101422,2025-05-08,Jumeirah,Apartment,2 BR,72.8,1708501.0,2.0,1,Mortgage,Broker
DXB-100928,2024-01-01,International City,Villa,3 BR,162.8,"AED 1,917,249",3.0,0,Sale,DLD
DXB-101338,2024-04-24,Jumeirah,Penthouse,2 BR,60.6,2363195.0,2.0,2,Sale,DLD
DXB-101385,2026-01-02,Arabian Ranches,apartment,3 BR,65.3,1565091.0,3.0,1,Sale,Broker
DXB-101344,2025-10-30,Dubai Hills Estate,Hotel Apartment,2 BR,96.4,2637840.0,2.0,2,Sale,DLD
DXB-100795,2025-01-31,Jumeirah Lake Towers ,APARTMENT,3 BR,128.4,2649503.0,3.0,0,Sale,Broker
DXB-100355,2024-04-23,Palm Jumeirah,Apartment,2 BR,,4258555.0,2.0,2,Sale,DLD
DXB-101058,2023-04-16,Business Bay,Apartment ,2 BR,62.3,530497.0,2.0,3,Sale,DLD
DXB-100334,2023-08-13,Downtown Dubai ,APARTMENT,3 BR,107.6,3797396.0,3.0,1,Mortgage,DLD
DXB-100688,2023-06-08,Mirdif,Townhouse ,4 BR,77.9,683044.0,4.0,0,Sale,DLD
DXB-101400,2026-01-16,Dubai Hills Estate,Apartment,3 BR,192.8,3734801.0,3.0,2,Sale,DLD
DXB-100184,2026-07-22,International City,Townhouse,3 BR,101.1,787482.0,3.0,0,Sale,Developer
DXB-100823,2025-06-01,Jumeirah Village Circle,Villa,4 BR,98.6,1785885.0,4.0,2,Mortgage,Developer
DXB-101429,16-May-2024,Bur Dubai,Apartment,1 BR,89.7,813292.0,1.0,3,Sale,Broker
DXB-101349,2023-01-23,Dubai Hills Estate,Apartment,Studio,170.5,2916914.0,0.0,2,Sale,DLD
DXB-101001,16-Aug-2024,Deira,Apartment,Studio,0.0,1224115.0,0.0,3,Sale,DLD
DXB-100187,2025-07-24,Palm Jumeirah,Apartment,1 BR,132.1,3096625.0,1.0,2,Sale,Developer
DXB-100941,2023-02-17,Jumeirah Lake Towers,Townhouse,3 BR,54.4,1100024.0,3.0,2,Sale, Broker 
DXB-100284,2024-05-19,Palm Jumeirah,Villa,6 BR,213.7,7249803.0,6.0,2,Sale,DLD
DXB-101415,23/03/2023,Palm Jumeirah,Townhouse,2 BR,137.5,5343988.0,2.0,0,Sale,DLD
DXB-100899,2026-08-31,Bur Dubai,Apartment,3 BR,99.7,1312994.0,3.0,3,Sale,DLD
DXB-101490,2026-08-08,Jumeirah Village Circle,APARTMENT,Studio,75.0,"AED 735,950",0.0,0,Sale,DLD
DXB-100165,2023-01-06,Palm Jumeirah,apartment,3 BR,332.7,13960848.0,3.0,3,Sale,DLD
DXB-100347,2024-05-21,Downtown Dubai ,Apartment,Studio,286.9,7307348.0,0.0,2,Sale,DLD
DXB-100298,2025-05-24,Dubai Silicon Oasis,town house,3 BR,252.3,"AED 3,182,862",3.0,3,Sale,DLD
DXB-100535,2024-08-27,Downtown Dubai,Apartment,Studio,240.2,6144405.0,0.0,3,Sale,Broker
DXB-100229,2026-01-29,Deira,Apartment,2 BR,149.2,1993072.0,2.0,2,Sale,DLD
DXB-100041,2023-03-29,Jumeirah Lake Towers,Townhouse,3 BR,117.4,1934698.0,3.0,0,Sale,DLD
DXB-100868,2025-10-15,Business Bay,Apartment,2 BR,72.8,1201982.0,2.0,3,Mortgage,DLD
DXB-100748,2023-05-31,Bur Dubai,TOWNHOUSE,4 BR,149.7,1885539.0,4.0,0,Mortgage,DLD
DXB-101466,2026-02-17,Jumeirah,Apartment,2 BR,54.8,1537883.0,2.0,1,Sale,DLD
DXB-100446,2024-08-04,JLT,Hotel Apartment,1 BR,,1397515.0,1.0,1,Mortgage,DLD
DXB-100349,2026-01-20,Jumeirah,apartment,3 BR,80.9,1605355.0,3.0,2,Sale,Broker
DXB-100045,2025-05-04,Bur Dubai,Townhouse,4 BR,78.6,1201635.0,4.0,0,Mortgage,Developer
DXB-101471,18-Jan-2024,Bur Dubai,Apartment,Studio,105.1,1838975.0,0.0,1,Sale,DLD
DXB-101494,2024-09-12,Jumeirah Lake Towers,Apartment,Studio,51.2,1184387.0,0.0,0,Sale,DLD
DXB-100108,2023-05-18,Bur Dubai,Apartment,3 BR,103.0,1346554.0,3.0,3,Sale,Broker
DXB-100029,2023-03-30,Bur Dubai,Villa,5 BR,130.0,2326842.0,5.0,2,Mortgage,Broker
DXB-100181,17/03/2025,Jumeirah Village Circle,Penthouse,2 BR,128.8,2105101.0,2.0,1,Sale,Developer
DXB-100621,2024-01-05,Business Bay,apartment,2 BR,183.1,3819713.0,2.0,0,Sale,DLD
DXB-101443,2023-09-12,Palm Jumeirah,Apartment,2 BR,47.8,1354307.0,2.0,0,Mortgage,Developer
DXB-100634,2023-09-22,Mirdif,Apartment,2 BR,57.1,,2.0,1,Sale,Broker
DXB-100104,2026-06-23,Arabian Ranches,Townhouse,2 BR,104.3,2543361.0,2.0,2,Mortgage,DLD
DXB-100060,2023-11-14,Business Bay,Villa,4 BR,409.4,7382862.0,4.0,3,Sale,DLD
DXB-100658,2023-06-07,Dubai Hills Estate,villa,3 BR,230.7,7220222.0,3.0,0,Mortgage,DLD
DXB-101107,2025-07-26,Deira,Apartment,2 BR,115.7,1398555.0,2.0,1,Mortgage,DLD
DXB-100490,2023-11-16,Downtown Dubai,VILLA,5 BR,64.2,1382651.0,5.0,3,Sale,DLD
DXB-100315,2023-10-30,Deira,APARTMENT,1 BR,177.6,1532121.0,1.0,3,Mortgage,Broker
DXB-100381,2023-04-10,Jumeirah,Hotel Apartment,2 BR,200.0,5681094.0,2.0,1,Sale,DLD
DXB-100422,2023-10-10,International City,Apartment,2 BR,25.0,"AED 322,477",2.0,3,Sale,Developer
DXB-101476,2025-08-31,Mirdif,Apartment,3 BR,43.2,751163.0,3.0,0,Mortgage,Developer
DXB-100445,2024-01-09,Arabian Ranches,villa,5 BR,64.7,1817281.0,5.0,2,Sale,DLD
DXB-100663,07/10/2023,Mirdif,Apartment,3 BR,86.9,1429095.0,3.0,3,Sale,Broker
