Transaction_ID,Transaction_Date,Area,Property_Type,Property_Sub_Type,Property_Size_SqM,Transaction_Amount_AED,Rooms,Parking_Spaces,Transaction_Type,Source_Channel
dxb-100760,2025-09-13,jumeirah village circle,villa,6 br,53.1,979568.0,6.0,2,mortgage,dld
dxb-101062,2023-05-28,international city,apartment,3 br,75.7,815458.0,3.0,1,sale,dld
dxb-100242,2025-03-22,bur dubai,apartment,1 br,41.7,678959.0,1.0,3,mortgage,broker
dxb-100884,2025-10-09,jumeirah village circle,apartment,studio,121.6,2274875.0,0.0,1,mortgage,dld
dxb-101377,2024-02-29,business bay,penthouse,2 br,131.6,5417204.0,2.0,2,mortgage,dld
dxb-100620,2024-11-26,mirdif,townhouse,4 br,43.1,479363.0,4.0,2,sale,dld
dxb-100650,2024-02-26,downtown dubai,apartment,studio,106.3,2802046.0,0.0,0,sale,dld
dxb-100503,2025-02-14,business bay,apartment,2 br,76.8,1691816.0,2.0,3,mortgage,dld
dxb-100922,2026-06-20,Unknown,villa,3 br,39.3,891050.0,3.0,3,sale,dld
dxb-100159,2023-05-10,bur dubai,townhouse,3 br,184.1,2508059.0,3.0,3,sale,dld
dxb-100882,2026-04-27,dubai silicon oasis,hotel apartment,1 br,105.2,1304611.0,1.0,1,sale,dld
dxb-100537,2024-01-16,downtown dubai,apartment,2 br,47.0,1252913.0,2.0,2,mortgage,dld
dxb-100240,2024-09-25,business bay,townhouse,2 br,112.4,2535554.0,2.0,3,sale,developer
dxb-100013,2025-02-05,jumeirah,townhouse,4 br,265.1,7758523.0,4.0,1,sale,dld
dxb-100475,2023-07-24,business bay,apartment,3 br,144.2,2602125.0,3.0,0,mortgage,dld
dxb-101447,2023-07-31,jumeirah village circle,apartment,3 br,320.4,5771525.0,3.0,0,sale,dld
dxb-101422,2025-05-08,jumeirah,apartment,2 br,72.8,1708501.0,2.0,1,mortgage,broker
dxb-100928,2024-01-01,international city,villa,3 br,162.8,1917249.0,3.0,0,sale,dld
dxb-101338,2024-04-24,jumeirah,penthouse,2 br,60.6,2363195.0,2.0,2,sale,dld
dxb-101385,2026-01-02,arabian ranches,apartment,3 br,65.3,1565091.0,3.0,1,sale,broker
dxb-101344,2025-10-30,dubai hills estate,hotel apartment,2 br,96.4,2637840.0,2.0,2,sale,dld
dxb-100795,2025-01-31,jumeirah lake towers,apartment,3 br,128.4,2649503.0,3.0,0,sale,broker
dxb-100355,2024-04-23,palm jumeirah,apartment,2 br,107.0,4258555.0,2.0,2,sale,dld
dxb-101058,2023-04-16,business bay,apartment,2 br,62.3,530497.0,2.0,3,sale,dld
dxb-100334,2023-08-13,downtown dubai,apartment,3 br,107.6,3797396.0,3.0,1,mortgage,dld
dxb-100688,2023-06-08,mirdif,townhouse,4 br,77.9,683044.0,4.0,0,sale,dld
dxb-101400,2026-01-16,dubai hills estate,apartment,3 br,192.8,3734801.0,3.0,2,sale,dld
dxb-100184,2026-07-22,international city,townhouse,3 br,101.1,787482.0,3.0,0,sale,developer
dxb-100823,2025-06-01,jumeirah village circle,villa,4 br,98.6,1785885.0,4.0,2,mortgage,developer
dxb-101429,2024-05-16,bur dubai,apartment,1 br,89.7,813292.0,1.0,3,sale,broker
dxb-101349,2023-01-23,dubai hills estate,apartment,studio,170.5,2916914.0,0.0,2,sale,dld
dxb-101001,2024-08-16,deira,apartment,studio,107.35,1224115.0,0.0,3,sale,dld
dxb-100187,2025-07-24,palm jumeirah,apartment,1 br,132.1,3096625.0,1.0,2,sale,developer
dxb-100941,2023-02-17,jumeirah lake towers,townhouse,3 br,54.4,1100024.0,3.0,2,sale,broker
dxb-100284,2024-05-19,palm jumeirah,villa,6 br,213.7,7249803.0,6.0,2,sale,dld
dxb-101415,2023-03-23,palm jumeirah,townhouse,2 br,137.5,5343988.0,2.0,0,sale,dld
dxb-100899,2026-08-31,bur dubai,apartment,3 br,99.7,1312994.0,3.0,3,sale,dld
dxb-101490,2026-08-08,jumeirah village circle,apartment,studio,75.0,735950.0,0.0,0,sale,dld
dxb-100165,2023-01-06,palm jumeirah,apartment,3 br,332.7,13960848.0,3.0,3,sale,dld
dxb-100347,2024-05-21,downtown dubai,apartment,studio,286.9,7307348.0,0.0,2,sale,dld
dxb-100298,2025-05-24,dubai silicon oasis,townhouse,3 br,252.3,3182862.0,3.0,3,sale,dld
dxb-100535,2024-08-27,downtown dubai,apartment,studio,240.2,6144405.0,0.0,3,sale,broker
dxb-100229,2026-01-29,deira,apartment,2 br,149.2,1993072.0,2.0,2,sale,dld
dxb-100041,2023-03-29,jumeirah lake towers,townhouse,3 br,117.4,1934698.0,3.0,0,sale,dld
dxb-100868,2025-10-15,business bay,apartment,2 br,72.8,1201982.0,2.0,3,mortgage,dld
dxb-100748,2023-05-31,bur dubai,townhouse,4 br,149.7,1885539.0,4.0,0,mortgage,dld
dxb-101466,2026-02-17,jumeirah,apartment,2 br,54.8,1537883.0,2.0,1,sale,dld
dxb-100446,2024-08-04,jlt,hotel apartment,1 br,94.1,1397515.0,1.0,1,mortgage,dld
dxb-100349,2026-01-20,jumeirah,apartment,3 br,80.9,1605355.0,3.0,2,sale,broker
dxb-100045,2025-05-04,bur dubai,townhouse,4 br,78.6,1201635.0,4.0,0,mortgage,developer
dxb-101471,2024-01-18,bur dubai,apartment,studio,105.1,1838975.0,0.0,1,sale,dld
dxb-101494,2024-09-12,jumeirah lake towers,apartment,studio,51.2,1184387.0,0.0,0,sale,dld
dxb-100108,2023-05-18,bur dubai,apartment,3 br,103.0,1346554.0,3.0,3,sale,broker
dxb-100029,2023-03-30,bur dubai,villa,5 br,130.0,2326842.0,5.0,2,mortgage,broker
dxb-100181,2025-03-17,jumeirah village circle,penthouse,2 br,128.8,2105101.0,2.0,1,sale,developer
dxb-100621,2024-01-05,business bay,apartment,2 br,183.1,3819713.0,2.0,0,sale,dld
dxb-101443,2023-09-12,palm jumeirah,apartment,2 br,47.8,1354307.0,2.0,0,mortgage,developer
dxb-100634,2023-09-22,mirdif,apartment,2 br,57.1,1969191.0,2.0,1,sale,broker
dxb-100104,2026-06-23,arabian ranches,townhouse,2 br,104.3,2543361.0,2.0,2,mortgage,dld
dxb-100060,2023-11-14,business bay,villa,4 br,409.4,7382862.0,4.0,3,sale,dld
dxb-100658,2023-06-07,dubai hills estate,villa,3 br,230.7,7220222.0,3.0,0,mortgage,dld
dxb-101107,2025-07-26,deira,apartment,2 br,115.7,1398555.0,2.0,1,mortgage,dld
dxb-100490,2023-11-16,downtown dubai,villa,5 br,64.2,1382651.0,5.0,3,sale,dld
dxb-100315,2023-10-30,deira,apartment,1 br,177.6,1532121.0,1.0,3,mortgage,broker
dxb-100381,2023-04-10,jumeirah,hotel apartment,2 br,200.0,5681094.0,2.0,1,sale,dld
dxb-101476,2025-08-31,mirdif,apartment,3 br,43.2,751163.0,3.0,0,mortgage,developer
dxb-100445,2024-01-09,arabian ranches,villa,5 br,64.7,1817281.0,5.0,2,sale,dld
dxb-100663,2023-10-07,mirdif,apartment,3 br,86.9,1429095.0,3.0,3,sale,broker
dxb-101024,2026-02-12,palm jumeirah,villa,5 br,188.8,9276275.0,5.0,0,sale,developer
dxb-100779,2026-02-19,palm jumeirah,penthouse,2 br,101.4,3826026.0,2.0,0,mortgage,dld
dxb-100626,2024-06-10,jumeirah,townhouse,2 br,69.8,1862795.0,2.0,3,sale,developer
dxb-101112,2025-04-18,jumeirah village circle,villa,5 br,101.3,2318563.0,5.0,2,sale,dld
dxb-101101,2025-05-09,mirdif,apartment,3 br,73.8,1041845.0,3.0,0,sale,broker
dxb-100268,2024-11-27,jumeirah village circle,apartment,studio,208.5,2568849.0,0.0,1,sale,dld
dxb-100929,2026-04-09,jumeirah,townhouse,4 br,57.3,2245289.0,4.0,1,sale,dld
dxb-101147,2024-02-21,deira,townhouse,4 br,202.2,2724665.0,4.0,3,mortgage,broker
dxb-101321,2023-01-20,palm jumeirah,apartment,2 br,71.2,1803758.0,2.0,1,sale,dld
dxb-101119,2023-12-19,dubai marina,penthouse,2 br,136.9,4741054.0,2.0,3,sale,developer
dxb-100011,2023-02-14,al barsha,hotel apartment,1 br,102.2,1833378.0,1.0,2,mortgage,broker
dxb-100114,2024-01-29,dubai hills estate,apartment,2 br,146.6,4669239.0,2.0,0,sale,dld
dxb-100843,2024-09-24,jumeirah lake towers,apartment,1 br,66.8,1301440.0,1.0,0,sale,developer
dxb-101452,2024-01-31,al barsha,penthouse,2 br,89.2,2708479.0,2.0,2,sale,dld
dxb-101281,2025-09-17,bur dubai,apartment,studio,102.9,784548.0,0.0,0,mortgage,broker
dxb-100352,2024-09-13,downtown dubai,villa,3 br,191.5,3753054.0,3.0,2,sale,broker
dxb-100773,2025-08-15,downtown dubai,townhouse,3 br,99.7,1847594.0,3.0,2,sale,dld
dxb-100690,2025-04-11,palm jumeirah,apartment,2 br,196.1,6221966.0,2.0,1,mortgage,dld
dxb-100790,2023-03-25,downtown dubai,apartment,3 br,181.5,5560186.0,3.0,1,sale,dld
dxb-100531,2026-04-27,downtown dubai,villa,6 br,144.1,3872594.0,6.0,2,mortgage,dld
dxb-100867,2025-02-09,deira,townhouse,3 br,92.2,915659.0,3.0,0,sale,dld
dxb-100169,2025-07-12,international city,hotel apartment,1 br,169.0,1782520.0,1.0,2,sale,dld
dxb-100239,2024-07-10,dubai marina,apartment,2 br,188.1,4822880.0,2.0,3,sale,developer
dxb-101301,2023-02-16,international city,villa,4 br,216.2,2254600.0,4.0,1,sale,dld
dxb-101184,2023-04-12,dubai marina,apartment,2 br,187.9,4119188.0,2.0,2,sale,broker
dxb-100073,2023-12-16,jumeirah,apartment,3 br,37.1,1110112.0,3.0,0,sale,dld
dxb-101086,2023-01-23,jumeirah lake towers,townhouse,2 br,110.3,1648508.0,2.0,3,mortgage,dld
dxb-100761,2024-09-24,al barsha,apartment,studio,222.6,4879628.0,0.0,2,sale,dld
dxb-100740,2023-12-01,business bay,apartment,1 br,38.0,598505.0,1.0,2,mortgage,dld
dxb-100750,2023-03-15,dubai silicon oasis,apartment,studio,85.9,1947165.0,0.0,1,sale,developer
dxb-100830,2025-05-26,bur dubai,villa,5 br,152.1,2425486.0,5.0,0,sale,dld
dxb-100762,2023-05-13,dubai silicon oasis,apartment,2 br,71.2,1138899.0,2.0,0,sale,developer
dxb-100591,2023-03-11,jlt,apartment,1 br,66.3,1119524.0,1.0,0,mortgage,developer
dxb-100807,2024-04-10,jumeirah village circle,apartment,2 br,45.9,781196.0,2.0,3,sale,dld
dxb-101083,2026-02-14,jumeirah,townhouse,2 br,252.1,6795608.0,2.0,3,sale,broker
dxb-100505,2024-06-23,bur dubai,townhouse,4 br,94.0,1419405.0,4.0,0,sale,dld
dxb-101044,2024-06-23,palm jumeirah,apartment,studio,95.6,3589476.0,0.0,2,mortgage,dld
dxb-101448,2024-10-14,dubai silicon oasis,villa,6 br,130.6,1770215.0,6.0,1,mortgage,developer
dxb-100652,2023-05-23,palm jumeirah,villa,4 br,336.2,16612844.0,4.0,0,mortgage,dld
dxb-100192,2025-01-22,Unknown,apartment,3 br,149.3,3538138.0,3.0,2,mortgage,developer
dxb-101239,2024-01-10,business bay,apartment,studio,114.5,2386892.0,0.0,2,sale,broker
dxb-100244,2026-08-03,arabian ranches,villa,5 br,115.825,3611911.0,5.0,3,sale,broker
dxb-101387,2024-06-08,dubai marina,apartment,studio,74.2,1509787.0,0.0,0,sale,broker
dxb-100059,2026-07-18,jumeirah lake towers,apartment,2 br,106.4,1641314.0,2.0,1,sale,broker
dxb-101245,2025-08-24,jlt,apartment,studio,34.6,691794.0,0.0,1,sale,dld
dxb-100176,2024-01-09,international city,apartment,2 br,70.3,620786.0,2.0,0,mortgage,broker
dxb-100449,2023-10-01,al barsha,villa,4 br,308.9,4850842.0,4.0,3,sale,dld
dxb-100055,2026-01-23,al barsha,townhouse,2 br,124.2,2338503.0,2.0,1,sale,broker
dxb-101278,2024-05-27,jumeirah,penthouse,4 br,129.7,957594.0,4.0,1,sale,dld
dxb-100919,2023-08-18,international city,villa,5 br,52.2,741599.0,5.0,3,sale,dld
dxb-101409,2024-05-24,jumeirah lake towers,villa,5 br,105.2,2280068.0,5.0,0,mortgage,dld
dxb-101221,2026-06-15,al barsha,apartment,1 br,75.4,1054089.0,1.0,0,sale,dld
dxb-101092,2023-11-30,dubai hills estate,apartment,2 br,64.7,1018024.0,2.0,3,sale,developer
dxb-101192,2025-05-05,jumeirah,penthouse,4 br,104.7,4656121.0,4.0,0,sale,broker
dxb-101209,2025-06-03,international city,apartment,3 br,128.6,1493350.0,3.0,3,sale,dld
dxb-101059,2023-05-22,dubai silicon oasis,villa,3 br,93.0,1314194.0,3.0,1,sale,dld
dxb-100641,2025-11-28,bur dubai,townhouse,2 br,78.7,1324712.0,2.0,1,sale,dld
